StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104 
2404,10,10,8,8,10,8,10,8,9,9,6,8,10,10,9,10,8,8,9,9,10,9,8,9,8,9,9,8,8,8
2405,6,6,6,6,6,6,8,6,6,7,6,6,7,6,6,7,6,6,6,7,7,6,6,7,6,6,7,6,6,6
2406,6,7,8,7,7,7,7,7,7,6,6,6,7,7,7,6,6,6,6,7,7,7,6,7,6,6,7,7,6,6
2407,6,6,6,7,7,6,7,6,6,6,7,6,6,6,7,6,7,6,6,6,6,7,6,7,6,6,6,6,7,6
2408,7,8,6,6,6,6,6,6,8,6,6,6,7,7,7,7,6,6,7,7,6,9,6,6,6,6,7,6,7,7
2409,6,7,7,6,6,6,6,7,6,7,6,7,6,6,7,6,7,6,7,6,7,6,6,7,6,6,7,6,7,6
2410,7,8,7,8,7,7,7,8,8,9,6,8,9,8,8,8,8,6,8,6,7,8,7,10,7,7,8,6,8,6
2411,6,7,6,7,6,6,6,7,6,7,7,6,7,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6,7,7
2412,6,7,6,6,6,6,7,8,8,6,6,8,7,7,6,6,6,6,8,6,7,8,6,6,6,6,7,6,6,6
2413,8,8,6,6,7,6,8,7,8,8,6,7,7,8,7,8,8,6,7,7,7,8,6,8,7,7,8,6,7,6
2414,6,7,6,7,6,6,6,6,8,7,6,6,7,6,6,6,6,7,7,6,6,8,6,7,6,6,7,6,6,7
2415,7,8,6,7,6,7,7,6,7,7,6,6,8,7,7,7,6,7,7,7,7,7,6,7,6,7,7,6,6,6
2416,7,10,6,7,7,6,6,7,7,8,6,6,7,7,7,6,7,7,8,6,6,8,7,7,6,7,9,6,8,6
2417,6,8,6,7,6,6,6,7,7,6,6,6,8,6,6,6,6,6,7,6,6,7,6,6,6,6,8,6,6,6
2418,9,10,9,8,7,8,8,8,9,9,7,8,8,8,10,8,9,7,10,7,8,9,9,9,7,8,9,8,9,7
2419,9,9,9,10,9,9,9,9,9,10,7,10,8,7,10,8,10,7,8,7,8,8,10,10,9,10,9,8,10,9
2420,6,8,8,6,7,6,8,6,8,8,6,7,8,6,7,8,8,7,6,7,7,7,6,7,7,6,7,7,6,6
2421,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,7,6,6,6,6,6,7
2422,8,7,7,6,7,6,8,7,6,8,7,6,6,6,6,8,7,6,6,7,8,6,6,7,6,6,7,7,6,7
2423,7,8,7,9,7,7,7,8,8,8,6,7,8,7,8,7,7,8,6,7,7,9,8,8,8,7,9,7,8,7
2424,6,9,6,7,7,6,7,6,7,7,7,6,7,7,8,6,7,7,7,6,6,8,7,8,6,7,8,6,9,7
2425,7,8,7,7,6,6,6,6,7,6,6,6,7,7,7,6,7,6,6,6,6,7,6,8,7,6,7,7,7,6
2426,6,7,7,6,6,8,6,6,8,6,7,7,7,7,6,6,6,6,6,6,6,7,7,6,7,7,6,8,8,6
2427,8,9,7,8,7,8,8,8,9,8,7,8,8,8,8,7,9,7,8,7,6,8,8,8,7,8,8,6,8,6
2428,8,8,7,7,7,6,8,7,8,8,6,6,7,8,7,7,7,6,8,6,6,8,6,9,6,7,8,7,8,7
2429,7,8,7,8,8,7,7,8,7,8,6,7,8,8,7,7,7,7,7,6,6,8,6,7,7,7,7,6,8,6
2430,9,10,8,8,8,7,8,8,10,10,8,8,9,10,10,9,10,8,10,7,8,10,7,8,8,10,10,8,10,7
2431,6,7,7,6,7,7,6,7,7,7,6,6,7,7,7,6,7,6,6,6,6,8,7,7,6,7,8,6,7,6
2432,7,8,6,6,6,6,7,6,8,6,6,6,7,7,8,6,7,6,8,6,6,8,6,7,6,8,8,6,8,6
2433,6,8,7,8,6,6,7,7,8,8,6,7,7,7,8,7,8,6,7,7,7,8,7,7,6,7,8,6,8,6
2434,8,9,8,8,8,7,9,8,8,9,6,8,8,8,7,9,8,7,8,9,10,7,8,8,7,7,7,8,7,8
2435,8,9,7,9,7,7,7,8,9,8,7,8,9,8,9,8,9,7,9,7,7,10,8,8,7,8,9,7,10,7
2436,7,7,7,6,6,6,6,7,9,6,6,7,9,8,6,7,6,6,8,6,6,9,6,6,6,6,7,6,6,6
2437,6,9,6,8,6,6,7,7,9,7,7,6,7,8,8,6,7,7,8,10,6,9,6,8,7,8,7,6,8,9
2438,6,7,6,7,7,6,6,7,8,7,6,6,7,7,7,6,7,6,7,6,6,7,6,7,6,7,7,6,7,6
2439,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,7,6,8,6,6,6
2440,8,8,9,7,8,8,8,8,8,9,7,8,8,8,9,8,9,7,8,7,8,9,8,10,7,9,8,8,9,8
2441,9,9,7,7,7,8,8,8,10,8,7,7,10,9,8,8,8,8,9,8,9,10,7,7,7,8,10,8,8,7
2442,8,7,6,6,6,6,7,6,7,8,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,7,6,7,7
2443,9,10,7,8,9,8,9,8,10,8,7,8,10,10,9,8,10,8,9,9,9,10,7,8,8,9,10,8,9,7
2444,7,6,7,7,7,7,7,8,6,8,6,6,6,7,7,7,7,6,6,6,7,7,6,8,6,7,6,6,7,6
2445,9,10,8,9,8,9,9,8,10,9,7,9,10,9,9,9,9,8,9,7,9,9,8,8,9,9,9,8,9,8
2446,6,6,6,6,7,6,6,6,6,7,6,7,7,7,6,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6
2447,8,9,7,8,8,8,9,9,9,8,6,8,9,8,8,9,9,8,9,8,9,9,7,9,7,8,9,7,9,8
2448,7,8,6,9,6,6,7,6,8,7,6,7,9,8,8,6,7,7,8,6,6,9,6,7,6,7,9,6,8,6
2449,6,8,6,7,6,6,6,6,8,6,6,7,7,7,7,6,7,6,6,6,6,7,6,7,6,8,7,7,8,7
2450,6,8,7,7,6,8,7,6,8,8,6,6,7,6,7,7,7,7,7,6,6,7,7,7,7,8,8,6,8,6
2451,7,8,8,8,9,7,9,8,7,7,7,7,7,7,8,7,7,8,7,8,7,7,7,8,7,6,7,7,8,7
2452,7,10,6,7,6,7,7,7,8,7,6,6,7,8,8,6,8,7,8,6,6,9,6,7,7,8,8,6,8,6
2453,6,9,6,7,7,7,8,7,7,8,6,6,7,6,7,6,8,7,6,7,7,7,7,7,7,7,7,7,7,6
2454,6,7,6,6,6,6,6,6,8,6,7,6,7,7,7,6,6,6,7,6,6,8,6,7,6,6,8,6,6,6
2455,8,7,6,7,7,6,6,7,8,8,6,6,8,7,7,6,7,6,6,6,6,8,7,7,6,6,8,6,8,6
2456,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,9
2457,7,9,6,6,6,6,6,6,8,6,6,6,6,6,6,7,6,7,7,6,6,8,6,6,6,7,8,6,7,7
2458,7,7,6,6,6,6,6,6,7,6,6,9,7,8,6,6,6,6,8,6,6,8,6,6,8,6,7,6,6,6
2459,6,6,7,6,6,6,7,6,6,7,6,6,6,6,6,6,6,7,6,6,8,7,6,7,9,6,6,8,7,7
2460,8,6,7,6,7,6,7,7,7,7,6,6,7,8,6,7,6,6,7,7,8,7,7,7,6,6,7,6,7,6
2461,7,6,6,6,7,6,7,6,7,6,6,8,8,8,6,6,6,6,6,6,6,8,6,6,6,8,7,6,6,6
2462,6,7,8,7,9,7,8,8,6,9,6,8,7,6,9,7,9,6,7,6,7,7,7,9,7,7,6,6,8,6
2463,8,10,6,9,7,8,8,7,9,9,7,7,8,8,9,7,9,8,9,7,7,10,8,9,7,9,9,7,9,7
2464,8,10,8,8,8,8,8,7,8,10,6,9,8,9,8,8,8,8,9,7,9,9,8,9,8,8,8,7,8,7
2465,8,8,7,7,8,7,9,8,8,8,6,9,9,8,8,8,7,7,7,8,8,8,8,8,8,8,8,6,8,7
2466,6,7,8,6,6,6,6,6,8,9,7,9,8,8,6,6,6,7,6,6,6,7,6,6,6,6,8,6,6,6
2467,6,9,6,6,6,6,6,6,8,6,7,6,8,6,6,6,6,6,7,6,7,7,6,6,7,6,7,6,7,6
2468,7,8,6,6,6,6,7,6,6,8,6,7,6,6,7,7,7,6,7,6,7,8,6,7,7,6,7,6,7,6
2469,6,6,6,6,7,6,6,6,7,7,6,6,7,7,6,6,6,6,6,6,6,7,7,6,6,6,7,6,6,6
2470,9,8,9,8,9,7,8,7,7,10,6,9,9,7,7,9,8,7,7,8,9,7,7,7,7,7,7,8,6,8
2471,8,9,6,7,6,6,6,7,8,7,6,7,8,7,9,6,8,6,8,6,7,8,6,9,7,8,8,6,8,7
2472,7,9,6,6,7,6,8,6,8,7,6,7,7,6,6,7,8,6,7,6,7,7,6,6,6,6,7,6,6,6
2473,7,7,6,8,7,8,6,7,8,8,6,7,8,7,7,7,7,6,7,6,7,7,7,8,7,7,8,6,8,6
2474,8,9,7,7,8,8,8,7,8,8,6,8,9,9,8,8,8,7,8,8,9,9,7,7,7,7,9,6,7,7
2475,8,8,6,7,6,6,8,7,8,6,6,6,9,9,7,7,7,7,9,8,8,9,6,7,7,7,8,6,6,7
2476,6,7,8,6,7,7,7,8,7,7,6,8,7,7,8,7,7,6,6,7,6,7,7,9,7,7,7,7,8,6
2477,6,7,6,7,6,6,6,6,6,8,6,7,7,6,7,6,6,7,6,6,7,7,6,6,6,7,6,6,8,6
2478,6,7,6,7,7,6,7,7,8,7,6,6,7,7,7,7,7,6,7,6,6,7,7,7,6,7,8,6,7,6
2479,6,8,6,7,6,7,7,6,8,6,6,6,8,8,6,7,6,6,8,7,7,10,6,7,6,6,8,6,6,6
2480,7,6,7,7,7,6,7,6,7,7,6,6,8,7,6,7,6,6,6,6,7,7,6,7,7,7,7,7,6,8
2481,8,9,6,9,8,7,7,7,9,8,7,7,8,8,8,7,8,7,9,7,7,10,8,9,8,8,9,7,9,6
2482,7,8,6,7,6,6,6,7,8,6,6,6,8,8,7,7,6,6,7,6,6,8,6,6,6,7,8,6,6,6
2483,6,7,6,6,6,6,7,6,7,6,6,7,7,8,6,8,6,6,6,8,8,8,6,6,7,7,7,7,7,6
2484,6,7,7,7,7,6,6,6,8,7,6,6,7,7,6,6,7,6,6,6,7,8,7,7,6,6,8,6,7,6
2485,8,8,8,8,8,8,8,8,6,9,6,7,9,8,8,7,7,7,6,7,8,7,7,8,7,7,8,7,7,7
2486,7,6,8,8,7,8,8,7,6,9,6,7,8,8,8,6,6,6,6,7,6,7,7,8,7,6,7,7,7,7
2487,8,9,9,8,8,8,9,8,7,10,7,10,7,7,9,8,8,8,8,8,8,8,9,9,8,8,8,8,9,6
2488,7,8,8,7,7,7,9,8,6,9,6,8,7,6,8,7,7,6,7,6,7,6,8,8,7,8,6,7,8,6
2489,6,7,6,6,6,6,6,7,6,8,6,6,6,7,8,6,8,6,7,6,6,8,6,7,7,7,7,6,7,6
2490,6,7,6,6,6,7,6,6,7,6,6,6,7,7,6,6,6,7,7,6,6,7,6,6,6,7,8,6,6,6
2491,10,9,8,9,8,7,10,9,10,10,8,9,9,9,9,9,9,8,10,9,8,9,8,8,9,8,10,8,7,8
2492,6,8,6,6,7,7,6,7,8,6,6,6,8,8,7,6,6,6,7,7,7,9,6,7,6,7,8,6,7,6
2493,7,8,7,8,6,6,7,8,8,9,6,7,7,7,8,7,8,6,7,6,7,8,6,8,7,8,7,7,9,6
2494,6,7,6,6,6,6,7,6,6,6,7,7,7,7,6,7,6,6,6,6,6,7,6,6,6,6,6,7,6,7
2495,8,8,7,7,8,8,9,8,8,8,6,8,9,8,7,8,7,8,8,9,8,8,7,8,7,6,8,8,7,8
2496,8,9,7,8,7,7,8,7,9,8,6,6,8,8,7,6,8,7,7,7,7,8,6,8,6,8,8,6,8,6
2497,6,7,6,7,6,7,6,6,8,6,6,6,9,7,6,6,7,6,7,6,6,9,6,6,6,6,8,6,6,6
2498,9,8,7,6,8,8,7,7,10,7,7,7,9,9,7,7,7,7,9,8,8,9,7,7,7,7,9,7,7,7
2499,9,10,8,8,8,8,10,9,9,9,7,9,9,8,9,10,8,7,9,10,10,9,8,9,8,8,9,9,8,9
2500,8,9,8,8,8,8,9,8,8,10,8,8,8,9,8,8,9,7,8,7,8,8,8,9,8,7,8,6,8,7
2501,9,7,6,6,7,7,8,7,6,8,6,9,7,7,7,8,8,6,7,8,8,7,6,7,6,6,6,7,6,7
2502,9,10,7,8,7,7,8,8,10,8,8,8,8,8,9,8,10,8,10,7,9,10,8,8,7,10,9,7,10,7
2503,7,7,7,7,7,7,7,6,7,6,6,6,8,7,6,7,6,6,6,6,6,8,7,8,6,7,8,7,7,7
2504,7,6,6,6,7,6,9,8,7,8,7,8,7,7,6,9,7,6,7,8,8,6,7,7,7,6,6,6,6,8
2505,8,8,7,7,7,7,8,8,8,7,7,6,9,9,7,8,8,7,8,8,8,9,6,7,7,6,9,6,8,8
2506,7,7,6,6,6,6,6,6,8,6,6,6,7,8,6,7,6,6,8,6,7,7,6,7,6,6,7,6,6,6
2507,7,8,8,7,7,8,8,8,7,8,6,8,8,7,7,8,8,6,8,7,8,9,7,8,7,7,8,8,7,8
2508,8,7,7,7,8,7,8,7,6,9,7,7,8,7,7,8,8,6,8,8,8,6,6,6,6,7,7,7,6,8
2509,9,8,6,7,6,6,8,7,8,8,6,6,8,8,7,8,7,7,8,6,8,10,6,7,7,8,7,7,6,7
2510,7,7,6,6,6,7,7,6,8,6,6,6,9,9,6,8,7,7,7,8,7,9,6,7,7,6,9,7,7,6
2511,7,7,6,7,8,6,8,7,6,9,7,7,7,7,6,8,8,6,7,6,7,6,7,7,7,7,7,6,6,7
2512,6,9,7,7,7,7,6,7,7,8,7,7,8,7,8,7,8,7,8,6,7,9,6,7,7,8,8,7,9,6
2513,7,7,6,7,6,7,7,8,7,8,6,6,9,8,7,7,7,7,8,7,7,8,7,7,6,7,7,7,6,8
2514,9,7,8,6,8,7,8,8,7,9,6,8,8,7,8,8,8,6,8,8,8,9,7,8,7,8,8,7,6,7
2515,8,9,9,8,9,8,9,8,8,10,7,8,8,6,9,8,9,7,8,8,7,8,8,10,9,9,7,7,10,7
2516,8,9,7,8,8,7,9,7,8,9,6,8,7,7,8,8,9,7,8,8,8,7,7,9,7,8,9,8,7,8
2517,6,7,7,7,7,6,6,6,8,7,6,6,7,7,7,9,7,6,6,8,7,8,6,6,6,7,7,6,9,6
2518,9,10,7,9,8,7,10,9,9,9,8,9,9,9,9,9,10,8,10,8,8,9,8,9,8,9,10,8,10,7
2519,9,9,9,7,9,8,10,8,9,9,6,9,8,8,9,9,9,8,9,8,8,8,8,9,8,8,8,9,9,7
2520,8,9,7,7,7,7,7,9,9,7,7,7,9,8,8,8,8,8,9,8,8,10,7,9,8,7,9,8,8,7
2521,9,9,9,7,9,8,10,8,8,9,6,9,8,8,8,9,8,8,8,9,9,8,8,8,7,7,9,8,7,9
2522,7,7,7,7,7,6,8,7,7,6,6,6,7,8,6,6,6,6,6,7,6,6,6,7,6,7,7,6,6,6
2523,8,8,7,8,7,7,7,8,9,8,7,6,9,9,8,7,9,7,8,6,7,9,7,8,6,8,10,6,10,6
2524,8,10,8,8,8,8,8,8,10,9,7,9,9,8,8,7,8,8,9,7,8,9,7,9,8,9,9,7,10,6
2525,9,9,8,8,8,8,8,8,9,10,7,8,8,8,8,8,8,9,9,8,9,9,7,9,8,7,9,8,9,7
2526,7,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,7,6,7,7,6,6,6,6,8,6,6,6
2527,7,7,6,6,6,6,7,6,7,7,8,6,8,6,6,7,6,6,7,7,6,7,6,7,6,9,7,6,6,6
2528,9,9,8,7,8,7,8,7,8,9,6,7,7,8,8,8,8,7,8,7,9,8,7,7,7,7,8,8,7,6
2529,7,9,6,9,8,6,8,7,9,7,6,7,9,9,8,7,8,8,8,6,7,9,6,9,7,8,10,7,8,6
2530,10,8,8,8,9,9,9,9,8,10,7,9,9,8,9,10,8,8,9,10,10,8,9,9,8,8,8,10,7,9
2531,8,8,6,8,7,6,8,8,8,7,6,6,9,9,7,7,6,7,9,6,7,8,6,7,7,6,9,6,8,6
2532,8,8,7,7,7,8,8,7,7,8,6,7,8,8,7,7,7,6,7,8,8,8,6,8,6,6,7,6,6,8
2533,6,6,6,6,6,6,6,6,7,6,7,6,7,8,6,6,6,6,6,7,7,7,6,6,6,6,7,6,6,6
2534,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,7
2535,7,7,6,6,6,6,6,6,8,6,6,6,8,7,7,6,6,7,6,7,6,7,6,6,6,6,8,6,6,6
2536,9,9,9,9,10,9,10,9,8,10,7,10,7,8,9,8,10,8,9,9,9,8,9,10,8,8,8,9,8,9
2537,9,8,9,7,9,8,9,8,7,10,6,9,8,8,8,9,9,7,8,9,10,9,8,8,7,8,8,8,7,10
2538,8,10,6,7,7,6,7,6,8,8,6,8,7,8,7,7,8,6,9,6,7,8,6,8,7,7,9,6,8,6
2539,8,6,6,6,8,7,7,7,6,7,6,7,7,7,7,8,6,6,6,7,7,6,6,7,6,6,6,7,6,7
2540,6,7,7,7,7,7,6,7,7,8,6,6,7,7,6,6,7,6,6,7,6,7,6,8,7,6,6,6,7,6
2541,8,9,7,8,7,7,8,8,8,9,7,8,7,8,9,8,9,7,8,8,8,9,7,8,8,8,8,7,9,7
2542,6,6,8,6,6,8,6,6,7,6,6,8,7,6,6,6,6,6,7,6,6,7,9,6,6,6,6,8,7,7
2543,9,8,9,7,7,8,10,8,7,8,6,8,7,7,7,9,6,7,8,8,9,7,7,8,7,6,7,9,7,10
2544,7,9,6,8,6,7,7,6,8,8,6,7,8,7,8,7,7,7,9,6,8,9,6,8,6,8,8,6,7,6
2545,8,10,6,9,8,7,8,8,10,8,7,8,9,9,9,8,9,9,8,7,7,10,7,8,7,9,10,7,8,6
2546,7,7,7,7,7,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,7,8,6,6,7,6,6,6
2547,7,8,8,7,7,8,8,9,7,8,6,8,8,9,8,7,7,7,7,9,8,7,7,8,7,6,8,8,7,7
2548,10,10,7,8,7,8,8,8,10,8,6,7,8,7,8,9,9,9,9,7,8,10,8,8,8,9,9,7,10,7
2549,6,7,8,6,6,6,7,6,6,8,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7
2550,6,8,6,7,6,6,6,6,8,7,6,6,8,7,7,6,7,7,7,6,6,8,6,6,6,7,7,6,7,7
2551,7,9,6,7,7,7,7,6,8,7,6,6,9,8,7,7,8,7,8,7,7,9,6,7,7,8,9,6,7,6
2552,10,8,6,8,7,7,9,8,9,8,7,8,10,9,7,9,9,9,9,8,9,10,7,8,7,7,9,7,7,8
2553,6,6,6,7,6,6,6,6,7,7,6,6,7,7,6,7,6,6,6,6,6,8,6,6,6,6,7,6,8,6
2554,8,7,6,6,7,6,8,6,7,6,6,7,6,6,6,6,6,6,6,6,7,7,7,6,6,6,8,7,7,6
2555,8,10,7,7,8,8,9,8,8,9,7,9,9,9,9,10,9,8,10,9,9,10,8,8,9,9,9,8,7,8
2556,6,6,7,6,7,6,7,6,6,7,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,7,6,6,6,7
2557,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,7,7,6,6,6,6,7,6,6
2558,7,8,9,9,7,7,7,9,8,9,6,8,7,7,8,6,8,7,7,7,6,8,8,8,8,8,8,6,9,6
2559,6,7,7,7,7,7,7,8,7,8,6,7,7,7,8,7,6,6,6,7,7,8,7,8,6,6,7,7,7,6
2560,6,7,6,7,6,6,7,6,8,6,6,8,7,7,7,6,6,6,6,6,7,7,7,6,6,6,7,6,6,6
2561,7,9,6,7,7,7,8,7,8,9,6,8,8,7,7,7,8,7,7,6,6,8,7,8,7,8,7,7,8,6
2562,8,9,8,8,8,8,8,8,7,8,7,7,9,8,8,8,7,7,8,7,7,9,7,8,7,7,8,6,8,7
2563,8,8,7,7,8,6,8,8,9,8,7,8,8,8,7,7,8,7,9,8,8,9,8,8,7,8,8,7,8,7
2564,8,7,8,8,8,8,8,8,6,8,6,8,6,6,9,7,8,6,7,6,7,7,7,9,8,7,6,7,7,6
2565,8,10,6,8,7,7,9,8,10,8,7,7,9,8,9,9,9,8,9,8,9,10,8,8,8,9,8,8,8,8
2566,8,8,7,7,7,7,8,7,9,7,6,7,8,8,8,8,9,7,7,8,7,9,6,8,7,7,9,6,7,6
2567,9,9,8,7,9,7,10,8,8,8,6,8,9,9,8,9,9,7,9,9,9,8,8,8,8,8,9,9,8,9
2568,9,7,8,7,9,8,9,7,7,8,6,8,8,7,7,9,8,7,8,8,8,7,7,8,7,8,8,8,7,8
2569,6,7,7,6,6,7,6,6,7,6,8,7,7,7,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6
2570,8,7,6,6,6,7,8,7,6,8,6,7,6,7,6,8,6,6,8,6,8,7,6,7,6,7,7,8,7,7
2571,10,8,8,8,8,8,9,9,8,10,7,9,8,8,8,9,9,7,9,8,9,8,8,8,8,8,8,8,8,8
2572,8,8,8,8,8,7,8,8,8,9,6,8,8,6,7,7,9,7,8,7,7,8,7,9,8,8,8,8,8,8
2573,7,9,6,6,6,6,7,6,8,6,6,6,7,7,6,6,7,6,8,6,6,9,6,6,6,6,8,6,7,7
2574,10,9,8,9,10,9,10,8,8,10,6,9,8,8,10,9,9,7,8,9,9,9,9,9,8,8,8,9,7,9
2575,7,9,6,8,8,6,8,7,8,7,6,6,7,7,7,7,6,7,8,8,8,8,7,7,6,7,9,6,8,7
2576,9,10,9,8,10,8,10,9,8,10,7,8,9,8,9,9,9,8,9,8,9,9,8,9,8,9,9,8,8,8
2577,9,9,6,7,7,7,8,6,8,7,6,7,8,7,7,7,8,6,8,7,8,9,7,7,6,7,9,7,7,7
2578,6,7,7,7,7,7,7,7,6,8,6,7,7,7,7,7,8,6,6,7,6,6,7,8,6,6,6,6,6,6
2579,8,9,6,7,7,6,8,7,8,7,6,7,8,8,7,7,8,7,8,6,7,8,7,7,6,8,9,7,8,6
2580,6,6,8,6,6,6,7,7,6,6,6,8,6,6,6,6,7,6,6,6,6,6,7,6,6,6,6,6,6,6
2581,6,9,6,8,6,6,7,7,8,7,6,7,6,6,8,6,7,6,7,6,7,7,6,7,6,8,7,6,7,6
2582,8,8,8,7,8,7,8,8,7,9,6,8,8,7,8,7,8,6,7,8,8,8,7,9,8,6,7,7,7,7
2583,9,10,6,7,8,7,9,7,9,8,7,8,9,8,8,10,9,9,9,9,9,9,7,8,8,8,10,8,7,8
2584,8,9,8,7,8,7,8,8,8,9,7,9,9,8,8,9,9,7,8,8,9,8,8,8,7,8,8,8,8,8
2585,6,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,7,6
2586,6,7,7,6,6,6,7,6,6,6,6,6,7,6,6,7,7,8,6,6,7,6,8,6,7,7,7,6,7,6
2587,6,8,7,7,8,6,7,7,6,9,6,7,6,6,7,7,7,6,7,6,7,6,8,8,7,7,6,7,7,6
2588,9,8,9,8,9,8,10,9,7,10,6,9,8,6,9,10,9,6,8,8,9,8,9,10,7,8,8,8,8,8
2589,9,10,7,9,8,7,8,8,9,8,7,8,8,9,8,8,8,7,9,9,8,10,7,8,7,8,8,8,7,7
2590,7,7,6,7,6,6,7,6,8,6,6,7,7,7,8,6,8,6,7,6,6,8,6,7,7,7,7,6,7,7
2591,9,10,7,8,7,8,8,8,9,9,7,8,8,7,9,8,9,8,9,7,7,10,8,9,8,9,9,8,10,7
2592,10,10,7,8,8,8,8,7,10,9,8,8,9,9,8,10,10,9,9,9,9,10,7,8,8,9,10,8,8,9
2593,8,10,7,9,8,7,9,8,10,9,8,8,9,9,10,9,9,8,10,8,9,10,8,9,7,10,10,8,9,7
2594,6,6,6,6,7,6,7,7,7,6,8,6,7,7,6,7,6,7,6,7,7,7,6,7,6,6,7,6,6,6
2595,8,7,6,7,6,7,8,6,8,6,6,7,8,9,7,6,8,7,7,7,8,8,7,8,7,6,9,6,6,6
2596,7,8,6,7,6,6,6,6,8,7,6,6,8,6,8,6,8,6,7,6,6,8,6,8,6,8,8,6,8,8
2597,7,7,7,6,7,6,8,6,6,8,6,7,6,6,7,8,7,6,7,6,7,7,7,7,7,6,7,7,7,6
2598,6,8,7,7,7,7,8,7,7,9,6,9,6,7,8,7,8,6,7,7,7,8,7,7,7,7,8,6,7,7
2599,10,7,6,7,7,6,6,6,6,7,7,7,6,6,6,6,6,8,6,6,6,6,6,7,7,6,7,6,6,6
2600,6,9,6,7,8,6,7,6,8,6,6,7,9,7,7,6,8,7,8,7,6,9,6,7,6,6,8,6,7,6
2601,7,6,6,6,7,6,6,7,7,7,6,7,6,6,6,7,6,6,6,6,6,7,6,7,6,6,7,6,6,7
2602,7,8,8,7,9,9,9,8,8,9,7,8,8,8,8,8,8,8,8,8,9,8,8,9,7,7,8,8,8,8
2603,8,8,9,8,8,9,8,9,7,9,8,10,7,8,9,7,8,6,8,7,7,8,8,8,8,8,8,8,9,7
2604,8,9,6,8,7,7,8,7,8,7,6,6,10,9,7,7,8,8,9,8,7,10,6,7,6,7,9,7,7,7
2605,7,8,8,8,8,7,9,8,7,9,6,9,8,7,9,8,8,6,7,8,7,7,8,7,7,7,7,7,8,7
2606,6,8,6,6,7,6,7,7,7,7,6,6,6,7,8,7,8,6,8,7,6,8,7,7,6,7,8,6,8,6
2607,9,10,7,9,9,8,9,8,10,9,8,9,10,9,8,9,8,9,10,9,9,10,8,9,9,8,10,8,8,9
2608,6,6,6,7,6,6,7,6,6,6,7,7,7,7,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6
2609,8,8,8,8,8,8,8,9,8,9,7,9,8,8,9,9,8,8,7,8,8,8,8,9,8,8,8,8,8,8
2610,9,8,6,7,7,6,9,7,8,7,6,7,9,7,6,8,7,6,9,8,8,8,6,7,6,6,8,7,7,7
2611,8,8,7,7,7,7,8,8,8,9,6,9,7,8,8,8,8,6,8,8,9,7,7,8,8,7,7,8,7,7
2612,9,9,7,7,7,7,9,8,7,8,7,8,9,8,8,9,9,7,8,7,8,8,6,8,8,7,8,8,7,8
2613,6,6,6,6,6,6,6,6,7,6,8,6,7,7,6,6,9,6,6,6,6,7,8,7,6,8,7,6,9,7
2614,9,9,7,7,7,7,8,7,9,7,7,6,9,9,7,9,7,7,8,8,8,9,6,7,6,7,9,7,7,7
2615,7,7,7,6,7,6,7,7,6,8,6,7,7,6,6,7,8,6,7,7,7,7,7,7,6,6,6,7,6,7
2616,7,10,6,7,8,7,7,7,9,8,6,7,8,8,8,8,8,8,8,6,6,9,7,7,7,8,9,7,9,6
2617,7,8,6,7,7,7,7,7,8,6,6,7,8,8,7,7,7,6,8,7,8,8,7,7,6,7,8,7,7,6
2618,6,8,6,8,7,6,6,6,8,8,6,7,8,7,8,7,6,7,8,7,7,8,7,7,6,7,8,6,8,6
2619,8,9,6,8,7,7,8,8,10,8,7,6,10,8,8,7,8,8,10,8,8,10,7,8,7,8,10,8,10,7
2620,9,10,6,8,8,7,8,8,10,8,7,8,9,9,8,9,10,8,10,7,8,9,7,8,7,9,10,7,9,7
2621,8,10,6,7,7,7,7,7,9,7,7,7,7,7,8,7,8,7,8,6,7,8,7,8,7,9,8,6,9,6
2622,10,10,9,8,8,8,10,9,9,10,7,8,9,8,9,10,8,8,9,9,9,10,8,8,8,8,9,8,7,9
